order_id,customer_id,order_date,shipping_city,shipping_state,order_status,coupon_code,discount_pct,delivery_days
532682,117825,2026-06-20 00:00:00,Lucknow,Rajasthan,Delivered,NEWUSER,10,1
532683,105911,2026-02-12 00:00:00,Lucknow,Gujarat,Processing,,0,5
532684,117383,2025-12-04 00:00:00,Noida,Karnataka,Shipped,NEWUSER,10,2
532685,102322,2025-08-03 00:00:00,Pune,Haryana,,,0,6
532686,102191,2026-08-21 00:00:00,Patna,Gujarat,Shipped,NONE,30,3
532687,100892,2025-08-26 00:00:00,Hyderabad,Uttar Pradesh,Delivered,,25,2
532688,117092,2025-09-04 00:00:00,Gurgaon,Uttar Pradesh,Delivered,,20,2
532689,102876,2025-08-12 00:00:00,Mumbai,Uttar Pradesh,Delivered,NONE,25,4
532690,102743,2025-07-08 00:00:00,Lucknow,Uttar Pradesh,Processing,NONE,15,2
532691,110589,2026-06-14 00:00:00,Bengaluru,Maharashtra,Pending,NONE,25,3
532692,108089,2025-06-02 00:00:00,Kolkata,Tamil Nadu,Delivered,NONE,10,2
532693,112561,2026-03-03 00:00:00,Ahmedabad,Madhya Pradesh,Delivered,NEWUSER,0,5
532694,112469,2025-02-25 00:00:00,Patna,Telangana,Cancelled,NONE,20,3
532695,101877,2026-05-21 00:00:00,Kolkata,Tamil Nadu,Delivered,,20,3
532696,101620,2025-05-27 00:00:00,Bhopal,Rajasthan,Delivered,NONE,10,15
532697,108108,2026-07-23 00:00:00,Patna,Chandigarh,Delivered,WELCOME10,5,7
532698,112577,2025-04-20 00:00:00,Ranchi,Madhya Pradesh,Delivered,,5,1
532699,101080,2025-10-31 00:00:00,Bengaluru,Gujarat,Delivered,FLASH15,20,7
532700,104405,2025-08-20 00:00:00,Gurgaon,Haryana,Delivered,NEWUSER,0,1
532701,103591,2025-02-24 00:00:00,Ranchi,Uttar Pradesh,Delivered,SAVE20,0,2
532702,118564,2025-12-23 00:00:00,Kolkata,Maharashtra,Delivered,NONE,10,3
532703,104965,2026-05-10 00:00:00,Ranchi,Jharkhand,Delivered,SAVE20,5,3
532704,111070,2025-08-25 00:00:00,Hyderabad,Rajasthan,Shipped,,15,5
532705,109628,2025-09-24 00:00:00,Ranchi,Gujarat,Processing,WELCOME10,15,2
532706,104299,2026-07-31 00:00:00,Ahmedabad,Uttar Pradesh,CANCELLED,,15,10
532707,116167,2025-12-13 00:00:00,Chennai,Karnataka,Delivered,FLASH15,15,6
532708,114193,2026-01-12 00:00:00,Gurgaon,Chandigarh,,,0,10
532709,101779,2025-06-06 00:00:00,Gurgaon,Madhya Pradesh,Delivered,NEWUSER,5,4
532710,116061,2025-08-08 00:00:00,Ranchi,Jharkhand,Delivered,NONE,30,7
532711,103511,2025-02-01 00:00:00,Chennai,Delhi,Delivered,SAVE20,0,5
532712,117670,2026-06-06 00:00:00,Pune,Maharashtra,Shipped,WELCOME10,20,4
532713,102598,2025-12-24 00:00:00,Gurgaon,Tamil Nadu,Processing,FLASH15,10,4
532714,109884,2025-05-03 00:00:00,Nagpur,Uttar Pradesh,Delivered,SAVE20,0,3
532715,107718,2025-12-29 00:00:00,Gurgaon,Bihar,Delivered,SAVE20,0,1
532716,112688,2025-09-04 00:00:00,Delhi,Karnataka,Delivered,FLASH15,0,2
532717,105837,2025-08-02 00:00:00,Patna,Gujarat,Processing,NEWUSER,0,4
532718,104286,2025-11-30 00:00:00,Bhopal,Tamil Nadu,Processing,SAVE20,0,1
532719,110146,2025-12-05 00:00:00,Mumbai,Gujarat,Delivered,NONE,15,3
532720,100076,2025-02-28 00:00:00,Chennai,Uttar Pradesh,,WELCOME10,0,2
532721,112350,2025-10-22 00:00:00,Ranchi,Maharashtra,Shipped,SAVE20,0,1
532722,115808,2025-05-24 00:00:00,Gurgaon,Telangana,Delivered,NONE,5,3
532723,103823,2026-08-02 00:00:00,Indore,Chandigarh,Pending,NEWUSER,5,2
532724,118377,2025-09-23 00:00:00,Mumbai,Madhya Pradesh,Delivered,FESTIVE25,20,1
532725,105435,2025-03-22 00:00:00,Patna,West Bengal,Shipped,SAVE20,0,4
532726,105165,2026-07-11 00:00:00,Kanpur,Maharashtra,Delivered,NONE,10,3
532727,119702,2026-99-99,Ranchi,Maharashtra,Delivered,NONE,0,2
532728,105481,2025-02-12 00:00:00,Noida,Gujarat,,,25,1
532729,111423,2026-07-16 00:00:00,Mumbai,Uttar Pradesh,Delivered,NONE,30,4
532730,108889,2026-06-09 00:00:00,Mumbai,Haryana,Pending,NONE,0,3
532731,115144,2026-01-06 00:00:00,Lucknow,Karnataka,Shipped,NONE,15,2
532732,105403,2026-05-03 00:00:00,Kanpur,Uttar Pradesh,Delivered,NEWUSER,0,7
532733,108163,2025-11-01 00:00:00,Bengaluru,Telangana,Returned,NONE,0,5
532734,119508,2026-03-22 00:00:00,Bengaluru,Madhya Pradesh,Cancelled,NONE,10,4
532735,108219,2025-02-16 00:00:00,Indore,Maharashtra,Delivered,NEWUSER,25,4
532736,118484,2026-01-06 00:00:00,Nagpur,Maharashtra,Shipped,NONE,0,6
532737,112765,2026-05-10 00:00:00,Indore,Maharashtra,Delivered,SAVE20,0,6
532738,101390,2025-10-05 00:00:00,Chandigarh,Maharashtra,Delivered,NONE,0,3
532739,104485,2026-02-20 00:00:00,Ranchi,West Bengal,Delivered,NONE,20,1
532740,109550,2026-04-26 00:00:00,Indore,Uttar Pradesh,Delivered,NONE,10,5
532741,101380,2026-04-13 00:00:00,Chandigarh,Uttar Pradesh,Shipped,NONE,0,4
532742,111919,2026-08-11 00:00:00,Kanpur,Uttar Pradesh,Delivered,NONE,25,1
532743,118973,2026-03-18 00:00:00,Chennai,Madhya Pradesh,Cancelled,FESTIVE25,20,10
532744,119927,2026-08-19 00:00:00,Bengaluru,Madhya Pradesh,Pending,NONE,0,7
532745,101855,2025-05-02 00:00:00,Delhi,Telangana,Delivered,,25,4
532746,112643,2026-01-15 00:00:00,Hyderabad,Telangana,Delivered,NONE,0,2
532747,114252,2025-07-07 00:00:00,Bengaluru,Haryana,Processing,NONE,0,3
532748,119794,2026-01-08 00:00:00,Ranchi,Maharashtra,Delivered,NONE,0,4
532749,108835,2026-05-26 00:00:00,Bengaluru,Uttar Pradesh,Returned,NEWUSER,0,3
532750,103747,2026-05-30 00:00:00,Pune,Bihar,Returned,FESTIVE25,0,7
532751,119388,2025-11-17 00:00:00,Pune,Delhi,Delivered,,20,3
532752,102282,2025-03-17 00:00:00,Indore,Tamil Nadu,Delivered,NONE,10,4
532753,109748,2026-07-03 00:00:00,Gurgaon,Telangana,Delivered,NONE,0,1
532754,102192,2025-08-26 00:00:00,Bengaluru,Chandigarh,Delivered,NONE,5,3
532755,104075,2025-04-16 00:00:00,Jaipur,Gujarat,Delivered,NONE,25,6
532756,118702,2025-02-20 00:00:00,Bhopal,Bihar,Delivered,,0,4
532757,102792,2025-02-03 00:00:00,Lucknow,Gujarat,Shipped,NONE,30,2
532758,113013,2025-04-14 00:00:00,Bengaluru,Bihar,Delivered,FESTIVE25,0,4
532759,106789,2025-09-27 00:00:00,Chandigarh,Telangana,Delivered,,15,2
532760,114174,2025-08-04 00:00:00,Surat,Maharashtra,Delivered,WELCOME10,10,2
532761,106372,2025-05-25 00:00:00,Surat,Uttar Pradesh,Delivered,FLASH15,15,3
532762,115865,2026-02-16 00:00:00,Bhopal,Maharashtra,Delivered,,0,3
532763,106078,2026-04-14 00:00:00,Patna,Delhi,Delivered,WELCOME10,30,4
532764,100410,2026-03-11 00:00:00,Gurgaon,Maharashtra,Delivered,WELCOME10,0,6
532765,104669,2026-08-20 00:00:00,Jaipur,Uttar Pradesh,Delivered,WELCOME10,0,2
532766,111384,2025-08-25 00:00:00,Kolkata,West Bengal,Shipped,SAVE20,20,7
532767,118623,2026-06-05 00:00:00,Gurgaon,Chandigarh,Shipped,NONE,5,1
532768,110511,2025-02-19 00:00:00,Ranchi,Uttar Pradesh,Pending,WELCOME10,10,4
532769,101714,2026-06-16 00:00:00,Patna,Uttar Pradesh,Delivered,NONE,15,3
532770,119904,2025-06-07 00:00:00,Jaipur,Karnataka,Shipped,NEWUSER,0,1
532771,115885,2025-10-01 00:00:00,Delhi,Chandigarh,Delivered,NONE,0,5
532772,117379,2025-09-20 00:00:00,Pune,Bihar,Delivered,FESTIVE25,30,5
532773,113023,2025-11-21 00:00:00,Indore,Madhya Pradesh,Delivered,NONE,15,4
532774,109140,2025-01-17 00:00:00,Kolkata,Uttar Pradesh,,NONE,0,2
532775,105188,2026-05-04 00:00:00,Indore,Maharashtra,Cancelled,SAVE20,10,1
532776,108518,2025-05-30 00:00:00,Indore,West Bengal,Shipped,WELCOME10,0,1
532777,114222,2025-11-29 00:00:00,Mumbai,Madhya Pradesh,Delivered,NONE,10,2
532778,111412,2026-05-12 00:00:00,Jaipur,Maharashtra,Delivered,SAVE20,0,4
532779,119918,2026-05-11 00:00:00,Bhopal,Chandigarh,Delivered,NONE,15,2
532780,117088,2026-03-19 00:00:00,Kanpur,Bihar,Shipped,FESTIVE25,0,4
532781,103156,2025-03-12 00:00:00,Surat,Maharashtra,Delivered,SAVE20,25,3
532782,119601,2025-03-22 00:00:00,Chennai,Haryana,Processing,FLASH15,0,3
532783,114722,2025-11-13 00:00:00,Noida,Chandigarh,Delivered,NONE,0,2
532784,115129,2026-02-03 00:00:00,Indore,Uttar Pradesh,Delivered,NONE,15,7
532785,107390,2026-05-23 00:00:00,Ahmedabad,Tamil Nadu,delivered,SAVE20,0,6
532786,117190,2026-05-16 00:00:00,Mumbai,Delhi,Returned,NONE,0,7
532787,109262,2025-01-30 00:00:00,Hyderabad,Chandigarh,Delivered,NONE,0,10
532788,101719,2026-08-15 00:00:00,Chennai,Gujarat,Delivered,NONE,10,15
532789,104490,2025-12-06 00:00:00,Mumbai,Gujarat,delivered,NONE,20,5
532790,112039,2025-01-03 00:00:00,Hyderabad,Rajasthan,Delivered,NONE,10,4
532791,111511,2025-01-25 00:00:00,Indore,Maharashtra,Shipped,NEWUSER,0,2
532792,116998,2025-03-13 00:00:00,Indore,Jharkhand,Processing,NONE,20,6
532793,100087,2025-04-28 00:00:00,Indore,Maharashtra,Delivered,NONE,15,6
532794,112404,2026-08-11 00:00:00,Chandigarh,Rajasthan,Delivered,SAVE20,0,3
532795,107655,2026-05-25 00:00:00,Ahmedabad,Tamil Nadu,Shipped,SAVE20,15,2
532796,107468,2026-07-10 00:00:00,Ahmedabad,Delhi,Delivered,SAVE20,0,3
532797,111833,2026-06-30 00:00:00,Pune,Tamil Nadu,Delivered,NONE,0,10
532798,116731,2025-01-06 00:00:00,Bhopal,Haryana,Delivered,FESTIVE25,0,4
532799,119286,2026-05-05 00:00:00,Bhopal,Telangana,Delivered,,0,4
532800,108053,2025-03-15 00:00:00,Patna,Maharashtra,Delivered,NONE,0,1
532801,102689,2026-05-13 00:00:00,Chennai,Uttar Pradesh,Delivered,NONE,10,3
532802,100102,2026-07-20 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,NONE,15,1
532803,103465,2025-05-27 00:00:00,Ahmedabad,West Bengal,Shipped,FLASH15,0,2
532804,110807,2025-05-04 00:00:00,Gurgaon,Uttar Pradesh,Delivered,NONE,10,5
532805,108263,2025-02-18 00:00:00,Kolkata,Gujarat,Delivered,FESTIVE25,0,1
532806,118145,2025-07-20 00:00:00,Gurgaon,Chandigarh,Delivered,NONE,20,4
532807,106095,2026-04-22 00:00:00,Noida,Gujarat,Processing,NEWUSER,30,2
532808,118654,2026-03-26 00:00:00,Delhi,Karnataka,Delivered,NONE,20,1
532809,110152,2025-06-29 00:00:00,Gurgaon,Karnataka,Delivered,NONE,10,15
532810,112975,2026-07-04 00:00:00,Pune,West Bengal,Shipped,SAVE20,0,2
532811,106890,2025-07-21 00:00:00,Chennai,Bihar,Delivered,FLASH15,0,2
532812,110310,2025-08-16 00:00:00,Patna,Gujarat,Delivered,NONE,10,3
532813,116838,2025-06-01 00:00:00,Kolkata,Rajasthan,Delivered,SAVE20,10,4
532814,109902,2025-02-20 00:00:00,Patna,Rajasthan,CANCELLED,NONE,0,6
532815,100422,2025-11-04 00:00:00,Patna,Maharashtra,Delivered,NEWUSER,0,2
532816,113110,2026-04-04 00:00:00,Lucknow,Gujarat,Pending,NONE,0,4
532817,109996,2025-10-29 00:00:00,Chennai,Maharashtra,Delivered,NONE,0,7
532818,113109,2025-03-16 00:00:00,Patna,Uttar Pradesh,Delivered,NONE,5,4
532819,103556,2025-04-21 00:00:00,Bengaluru,Maharashtra,Returned,SAVE20,25,5
532820,104626,2025-05-03 00:00:00,Surat,Uttar Pradesh,Delivered,NEWUSER,0,6
532821,103077,2026-04-03 00:00:00,Kanpur,Telangana,Pending,NONE,0,3
532822,103599,2025-12-22 00:00:00,Pune,Tamil Nadu,Delivered,WELCOME10,5,3
532823,107762,2025-11-05 00:00:00,Kolkata,Uttar Pradesh,Delivered,NEWUSER,15,3
532824,109063,2025-01-27 00:00:00,Indore,Uttar Pradesh,Delivered,NONE,0,4
532825,114909,2025-10-14 00:00:00,Bengaluru,Karnataka,Delivered,NONE,15,4
532826,101476,2025-01-18 00:00:00,Noida,Uttar Pradesh,Delivered,SAVE20,0,4
532827,116418,2026-01-18 00:00:00,Indore,Telangana,Delivered,NONE,10,2
532828,107627,2025-09-25 00:00:00,Lucknow,Gujarat,Delivered,SAVE20,0,7
532829,118410,2025-08-14 00:00:00,Kanpur,Maharashtra,Delivered,,15,2
532830,115839,2025-07-29 00:00:00,Nagpur,Madhya Pradesh,Processing,FESTIVE25,0,3
532831,110279,2025-10-18 00:00:00,Ahmedabad,Tamil Nadu,Processing,NONE,0,3
532832,109183,2026-06-03 00:00:00,Hyderabad,Uttar Pradesh,Delivered,FLASH15,10,6
532833,100858,2025-10-07 00:00:00,Chennai,Madhya Pradesh,Shipped,NONE,5,6
532834,113318,2025-05-13 00:00:00,Nagpur,Delhi,delivered,FLASH15,0,3
532835,116164,2025-05-12 00:00:00,Bengaluru,Chandigarh,Delivered,NONE,0,3
532836,104153,2025-07-04 00:00:00,Kolkata,Delhi,Processing,FESTIVE25,10,4
532837,103728,2025-03-04 00:00:00,Patna,Rajasthan,Shipped,NONE,10,10
532838,118786,2026-08-01 00:00:00,Ranchi,Delhi,Shipped,NONE,30,10
532839,115177,2025-01-30 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,SAVE20,0,7
532840,116176,2025-11-15 00:00:00,Mumbai,Uttar Pradesh,Pending,WELCOME10,20,2
532841,102631,2026-06-23 00:00:00,Chandigarh,Chandigarh,CANCELLED,WELCOME10,0,5
532842,118616,2025-10-22 00:00:00,Surat,Uttar Pradesh,Returned,WELCOME10,5,1
532843,103251,2025-04-21 00:00:00,Lucknow,West Bengal,Delivered,NONE,15,3
532844,103142,2025-07-11 00:00:00,Noida,Rajasthan,Shipped,,0,3
532845,119906,2025-11-27 00:00:00,Indore,Gujarat,Shipped,WELCOME10,0,4
532846,109509,2025-09-24 00:00:00,Ahmedabad,Gujarat,Shipped,FLASH15,10,10
532847,108890,2025-12-28 00:00:00,Nagpur,Uttar Pradesh,Delivered,NONE,0,4
532848,106847,2025-02-09 00:00:00,Gurgaon,Gujarat,Shipped,NONE,10,1
532849,105028,2025-10-14 00:00:00,Patna,Tamil Nadu,Shipped,NONE,0,4
532850,114899,2026-08-28 00:00:00,Chennai,Tamil Nadu,Delivered,SAVE20,10,5
532851,100109,2025-06-29 00:00:00,Indore,West Bengal,Pending,WELCOME10,0,5
532852,113063,2025-05-29 00:00:00,Chennai,Uttar Pradesh,,NONE,0,3
532853,888888,2025-06-06 00:00:00,Mumbai,Haryana,Pending,WELCOME10,5,2
532854,108997,2025-10-26 00:00:00,Mumbai,Telangana,Returned,WELCOME10,10,2
532855,118846,2025-10-09 00:00:00,Lucknow,Telangana,CANCELLED,SAVE20,0,4
532856,108205,2025-08-02 00:00:00,Kolkata,Uttar Pradesh,Processing,NONE,5,5
532857,103046,2026-02-11 00:00:00,Chennai,Madhya Pradesh,,,20,2
532858,103313,2025-07-22 00:00:00,Hyderabad,Gujarat,Delivered,SAVE20,5,4
532859,107100,2025-06-13 00:00:00,Gurgaon,Delhi,Delivered,,0,3
532860,113361,2025-06-02 00:00:00,Hyderabad,Madhya Pradesh,Delivered,FESTIVE25,25,1
532861,113662,2025-01-11 00:00:00,Bhopal,Maharashtra,Delivered,WELCOME10,0,6
532862,113016,2025-04-10 00:00:00,Ranchi,Maharashtra,Delivered,FLASH15,5,4
532863,107331,2025-11-28 00:00:00,Nagpur,Haryana,Delivered,WELCOME10,0,2
532864,117358,2026-03-27 00:00:00,Bhopal,Tamil Nadu,Delivered,,5,2
532865,102699,2025-11-23 00:00:00,Delhi,Rajasthan,Delivered,,0,3
532866,101537,2025-05-16 00:00:00,Chennai,Madhya Pradesh,,SAVE20,25,7
532867,113739,2025-07-25 00:00:00,Bengaluru,Gujarat,Cancelled,SAVE20,0,2
532868,115430,2025-05-18 00:00:00,Lucknow,Telangana,Delivered,NONE,0,3
532869,116396,2025-02-09 00:00:00,Pune,Uttar Pradesh,Delivered,WELCOME10,10,4
532870,110483,2025-05-31 00:00:00,Patna,Uttar Pradesh,Delivered,NONE,10,7
532871,104595,2025-04-10 00:00:00,Pune,Rajasthan,Delivered,NONE,25,10
532872,106855,2025-12-28 00:00:00,Chennai,Rajasthan,Returned,,25,4
532873,116149,2025-01-20 00:00:00,Lucknow,Maharashtra,Processing,FESTIVE25,5,2
532874,113996,2026-05-21 00:00:00,Bengaluru,Uttar Pradesh,Delivered,NONE,10,1
532875,100351,2025-05-14 00:00:00,Noida,Uttar Pradesh,Delivered,FLASH15,0,4
532876,118891,2025-05-11 00:00:00,Bhopal,Gujarat,Shipped,NONE,20,1
532877,113450,2026-03-16 00:00:00,Kolkata,Maharashtra,Shipped,NONE,0,3
532878,111358,2025-10-02 00:00:00,Mumbai,Gujarat,Delivered,NEWUSER,0,15
532879,101661,2025-04-29 00:00:00,Kanpur,Delhi,Delivered,FESTIVE25,5,3
532880,117376,2026-03-03 00:00:00,Surat,Haryana,Delivered,NONE,5,4
532881,115493,2025-07-31 00:00:00,Nagpur,Chandigarh,delivered,WELCOME10,5,5
532882,107799,2025-09-06 00:00:00,Chennai,Bihar,Delivered,,0,5
532883,111914,2025-02-06 00:00:00,Delhi,Telangana,Delivered,SAVE20,10,6
532884,103613,2026-08-26 00:00:00,Kolkata,West Bengal,Processing,NONE,15,4
532885,108623,2026-08-08 00:00:00,Noida,Maharashtra,Delivered,WELCOME10,0,1
532886,109436,2025-03-25 00:00:00,Nagpur,Uttar Pradesh,Processing,NEWUSER,0,4
532887,107011,2026-06-14 00:00:00,Nagpur,Tamil Nadu,Delivered,NEWUSER,0,3
532888,103588,2026-07-28 00:00:00,Noida,Uttar Pradesh,Processing,FESTIVE25,0,3
532889,108953,2026-03-29 00:00:00,Lucknow,Haryana,delivered,FESTIVE25,25,3
532890,114247,2026-04-13 00:00:00,Chandigarh,Madhya Pradesh,Delivered,NONE,5,4
532891,111422,2025-11-17 00:00:00,Surat,Gujarat,Shipped,FESTIVE25,0,4
532892,107567,2026-05-12 00:00:00,Indore,Rajasthan,Delivered,NONE,5,2
532893,119765,2025-10-13 00:00:00,Patna,Madhya Pradesh,Delivered,NONE,25,5
532894,110782,2025-01-09 00:00:00,Nagpur,Madhya Pradesh,Delivered,SAVE20,0,4
532895,116090,2026-08-16 00:00:00,Jaipur,Haryana,Delivered,WELCOME10,0,4
532896,107956,2026-04-14 00:00:00,Nagpur,Bihar,delivered,NONE,5,4
532897,108475,2025-09-18 00:00:00,Bengaluru,Uttar Pradesh,CANCELLED,FLASH15,0,4
532898,105185,2025-04-21 00:00:00,Patna,Karnataka,Returned,WELCOME10,15,5
532899,107003,2025-10-01 00:00:00,Ranchi,Rajasthan,Processing,,20,4
532900,109880,2026-05-09 00:00:00,Delhi,Tamil Nadu,Delivered,NONE,10,2
532901,114829,2025-09-03 00:00:00,Bhopal,Haryana,Delivered,NEWUSER,0,4
532902,112712,2025-10-05 00:00:00,Patna,Madhya Pradesh,Delivered,NONE,15,15
532903,116344,2026-03-19 00:00:00,Indore,Karnataka,Returned,SAVE20,0,10
532904,102981,2025-09-16 00:00:00,Jaipur,Haryana,Delivered,NONE,30,4
532905,106541,2025-10-03 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,FESTIVE25,10,5
532906,118108,2026-01-02 00:00:00,Kanpur,Uttar Pradesh,Delivered,FESTIVE25,0,4
532907,111458,2026-04-11 00:00:00,Lucknow,Chandigarh,Shipped,WELCOME10,5,5
532908,112922,2025-07-07 00:00:00,Noida,Maharashtra,Delivered,NONE,15,15
532909,102030,2025-03-13 00:00:00,Ranchi,Maharashtra,Delivered,FLASH15,25,4
532910,117548,2026-06-24 00:00:00,Mumbai,West Bengal,delivered,WELCOME10,0,6
532911,105611,2025-10-20 00:00:00,Mumbai,Tamil Nadu,Delivered,NEWUSER,0,1
532912,114486,2026-03-11 00:00:00,Indore,Uttar Pradesh,Pending,WELCOME10,10,2
532913,108027,2025-07-23 00:00:00,Bengaluru,Gujarat,Processing,SAVE20,0,5
532914,112885,2026-03-30 00:00:00,Gurgaon,Maharashtra,Delivered,SAVE20,0,1
532915,113226,2025-11-03 00:00:00,Patna,Uttar Pradesh,Pending,FESTIVE25,5,4
532916,117614,2025-05-21 00:00:00,Jaipur,Gujarat,Pending,FESTIVE25,5,3
532917,101578,2026-01-21 00:00:00,Mumbai,Bihar,Delivered,FLASH15,25,4
532918,115379,2025-06-29 00:00:00,Kolkata,Maharashtra,Delivered,NONE,5,3
532919,100211,2026-04-29 00:00:00,Kolkata,Rajasthan,Pending,FESTIVE25,0,2
532920,105535,2026-06-16 00:00:00,Nagpur,Uttar Pradesh,Returned,SAVE20,15,6
532921,103811,2025-11-30 00:00:00,Indore,Maharashtra,Cancelled,NONE,10,2
532922,116695,2025-03-27 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,,0,3
532923,119756,2025-09-15 00:00:00,Indore,Bihar,Delivered,NONE,15,2
532924,112331,2025-08-29 00:00:00,Chennai,Madhya Pradesh,Processing,FESTIVE25,0,2
532925,110390,2026-02-21 00:00:00,Pune,West Bengal,Delivered,NONE,30,3
532926,103205,2026-03-16 00:00:00,Surat,Madhya Pradesh,Delivered,WELCOME10,15,7
532927,101647,2025-04-03 00:00:00,Hyderabad,Jharkhand,Delivered,,0,1
532928,113032,2025-08-04 00:00:00,Indore,Rajasthan,Delivered,FLASH15,15,2
532929,116952,2026-01-18 00:00:00,Surat,Maharashtra,Shipped,SAVE20,0,2
532930,111991,2025-03-16 00:00:00,Gurgaon,Maharashtra,Delivered,SAVE20,0,5
532931,110949,2026-01-06 00:00:00,Ranchi,Chandigarh,Shipped,NONE,5,5
532932,113579,2026-04-06 00:00:00,Ranchi,Tamil Nadu,Delivered,NONE,30,4
532933,100768,2026-06-01 00:00:00,Pune,Telangana,Delivered,SAVE20,10,6
532934,111725,2026-05-31 00:00:00,Chennai,Maharashtra,Delivered,NEWUSER,0,2
532935,101563,2026-03-21 00:00:00,Kanpur,Karnataka,Shipped,SAVE20,15,2
532936,104655,2025-07-27 00:00:00,Gurgaon,Maharashtra,Delivered,FLASH15,0,3
532937,118699,2025-12-03 00:00:00,Pune,Delhi,Delivered,SAVE20,20,4
532938,106668,2025-10-17 00:00:00,Nagpur,Madhya Pradesh,Delivered,NONE,30,5
532939,119650,2025-01-22 00:00:00,Noida,Madhya Pradesh,Processing,FESTIVE25,10,2
532940,116409,2026-08-02 00:00:00,Noida,Karnataka,Delivered,FESTIVE25,0,4
532941,107353,2025-12-18 00:00:00,Hyderabad,Bihar,Delivered,WELCOME10,10,1
532942,118748,2025-09-17 00:00:00,Kolkata,Telangana,Pending,NONE,20,7
532943,114362,2026-07-05 00:00:00,Nagpur,Uttar Pradesh,Delivered,FESTIVE25,0,3
532944,118312,2026-06-09 00:00:00,Ranchi,Maharashtra,Cancelled,NEWUSER,15,10
532945,102172,2025-01-25 00:00:00,Chennai,Uttar Pradesh,Pending,NEWUSER,10,3
532946,116596,2025-07-12 00:00:00,Kolkata,Maharashtra,Delivered,SAVE20,0,2
532947,105306,2025-09-04 00:00:00,Bhopal,Maharashtra,Pending,NONE,0,6
532948,101905,2025-06-22 00:00:00,Patna,Uttar Pradesh,Delivered,SAVE20,0,4
532949,118998,2025-10-18 00:00:00,Lucknow,Karnataka,Cancelled,NONE,25,1
532950,107483,2025-12-25 00:00:00,Bhopal,Delhi,Delivered,NONE,10,3
532951,111322,2025-01-03 00:00:00,Chandigarh,Chandigarh,Delivered,NONE,15,4
532952,112228,2025-12-14 00:00:00,Jaipur,Karnataka,Cancelled,NONE,0,5
532953,104875,2025-07-27 00:00:00,Nagpur,Chandigarh,,FESTIVE25,20,7
532954,114473,2025-07-01 00:00:00,Kanpur,Gujarat,Cancelled,NEWUSER,0,4
532955,101488,2025-09-25 00:00:00,Ahmedabad,Telangana,CANCELLED,SAVE20,5,4
532956,103908,2026-06-25 00:00:00,Bengaluru,Maharashtra,Shipped,,5,15
532957,100338,2025-03-23 00:00:00,Pune,Bihar,Pending,NONE,5,3
532958,117545,2025-09-26 00:00:00,Chandigarh,Haryana,Delivered,NONE,0,2
532959,108804,2026-04-12 00:00:00,Bhopal,Uttar Pradesh,Returned,WELCOME10,10,3
532960,109813,2026-07-03 00:00:00,Jaipur,Telangana,Delivered,WELCOME10,10,5
532961,105577,2025-07-18 00:00:00,Chennai,West Bengal,Pending,NONE,15,5
532962,103014,2025-04-13 00:00:00,Ranchi,Uttar Pradesh,,WELCOME10,10,7
532963,118734,2025-07-08 00:00:00,Jaipur,Jharkhand,,,5,3
532964,101722,2026-08-28 00:00:00,Bengaluru,Chandigarh,Delivered,FESTIVE25,20,15
532965,112268,2025-02-18 00:00:00,Chennai,Telangana,Delivered,NONE,10,1
532966,117286,2025-09-27 00:00:00,Delhi,Maharashtra,Delivered,,5,4
532967,102881,2025-08-19 00:00:00,Delhi,Bihar,delivered,NONE,0,5
532968,104478,2026-06-01 00:00:00,Delhi,Uttar Pradesh,Cancelled,WELCOME10,15,3
532969,116021,2025-04-11 00:00:00,Patna,Bihar,Shipped,NONE,5,3
532970,102247,2026-06-19 00:00:00,Bengaluru,West Bengal,delivered,NONE,5,3
532971,118245,2025-10-11 00:00:00,Jaipur,Uttar Pradesh,Delivered,NONE,15,4
532972,116223,2025-05-07 00:00:00,Patna,Gujarat,Processing,NONE,5,3
532973,110589,2025-05-11 00:00:00,Gurgaon,Chandigarh,Cancelled,NONE,15,7
532974,113937,2026-08-12 00:00:00,Jaipur,Bihar,Delivered,,5,7
532975,119459,2025-05-08 00:00:00,Kolkata,Madhya Pradesh,Shipped,,0,5
532976,115576,2025-10-22 00:00:00,Kanpur,Delhi,Delivered,FLASH15,5,3
532977,103286,2025-04-17 00:00:00,Ahmedabad,Maharashtra,Returned,NEWUSER,30,3
532978,107565,2025-09-27 00:00:00,Patna,Karnataka,Returned,NONE,0,3
532979,113677,2025-09-20 00:00:00,Bhopal,Gujarat,Delivered,NONE,10,2
532980,100218,2026-04-20 00:00:00,Patna,West Bengal,Delivered,SAVE20,0,6
532981,115108,2026-05-27 00:00:00,Kanpur,Telangana,Delivered,FLASH15,0,3
532982,113193,2025-06-19 00:00:00,Nagpur,Madhya Pradesh,Delivered,NONE,25,4
532983,112014,2025-02-25 00:00:00,Surat,Gujarat,Returned,SAVE20,0,5
532984,101334,2025-07-22 00:00:00,Indore,Haryana,Shipped,NONE,0,4
532985,109362,2025-08-21 00:00:00,Mumbai,Rajasthan,Delivered,NONE,0,3
532986,103933,2025-07-06 00:00:00,Ranchi,Maharashtra,Delivered,NONE,0,5
