payment_id,order_id,payment_date,payment_method,payment_status,amount
727357,504542,2025-11-04 00:00:00,Credit Card,Success,17365.33
727358,565919,2026-02-24 00:00:00,UPI,Success,49726.88
727359,517757,2026-06-28 00:00:00,UPI,Refunded,
727360,529961,2025-09-03 00:00:00,UPI,Success,55800.09
727361,571261,2025-12-26 00:00:00,UPI,Refunded,65397.07
727362,583731,2025-05-18 00:00:00,Credit Card,Success,36029.58
727363,548852,2026-03-24 00:00:00,Debit Card,Success,54850.67
727364,540538,2025-01-15 00:00:00,Debit Card,Success,40387.67
727365,566906,2026-07-10 00:00:00,UPI,Success,58937.09
727366,511352,2026-01-04 00:00:00,Debit Card,Failed,21122.81
727367,507031,2026-02-22 00:00:00,UPI,Failed,65967.91
727368,585184,2025-04-26 00:00:00,COD,Refunded,53260.4
727369,588817,2026-02-10 00:00:00,Credit Card,Success,55848.37
727370,526795,2025-03-07 00:00:00,Debit Card,Pending,58731.89
727371,525893,2025-08-29 00:00:00,Debit Card,Pending,20472.07
727372,500681,2025-12-26 00:00:00,UPI,,34105.18
727373,581365,2025-01-05 00:00:00,Credit Card,Success,77571.97
727374,500901,2025-06-13 00:00:00,COD,Success,65212.89
727375,543258,2025-05-19 00:00:00,Wallet,Success,77521.29
727376,521437,2026-01-14 00:00:00,,,53116.86
727377,585449,2025-03-11 00:00:00,COD,Failed,1169.39
727378,559045,2026-02-13 00:00:00,Credit Card,Success,30565.7
727379,510519,2026-08-09 00:00:00,Debit Card,Failed,61342.83
727380,586507,2025-07-29 00:00:00,UPI,Failed,33292.04
727381,527434,2025-12-26 00:00:00,UPI,Failed,39650.06
727382,581469,2025-01-07 00:00:00,Net Banking,Success,60542.8
727383,543312,2026-01-08 00:00:00,Wallet,Success,22778.64
727384,586811,2026-04-27 00:00:00,Credit Card,Failed,68913.78
727385,525953,2025-12-14 00:00:00,UPI,Success,28910.59
727386,508958,2025-09-14 00:00:00,Credit Card,Success,50890.86
727387,538995,2026-02-20 00:00:00,Debit Card,Success,12094.65
727388,510253,2025-12-29 00:00:00,Wallet,Success,21485.11
727389,575717,2025-12-29 00:00:00,upi,Pending,29931.89
727390,502200,2026-07-04 00:00:00,Cash on Delivery,Success,1851.5
727391,579067,2025-05-13 00:00:00,Net Banking,Success,8557.95
727392,505905,2026-07-22 00:00:00,UPI,Success,31154.28
727393,509310,2025-10-05 00:00:00,COD,success,13664.08
727394,534297,2026-08-18 00:00:00,COD,Success,50320.67
727395,529899,2026-04-27 00:00:00,COD,Failed,20390.14
727396,538069,2025-03-01 00:00:00,Debit Card,Success,31570.09
727397,536673,2025-07-28 00:00:00,UPI,Success,9659.71
727398,557806,2026-03-15 00:00:00,Net Banking,Success,26099.35
727399,540747,2025-08-25 00:00:00,UPI,Success,51340.74
727400,563417,2026-04-10 00:00:00,Credit Card,Success,77308.18
727401,579023,2026-08-05 00:00:00,COD,Success,62907.96
727402,537277,2026-03-21 00:00:00,Credit Card,Success,52876.81
727403,509436,2025-10-06 00:00:00,COD,Success,76101.78
727404,538576,2025-09-27 00:00:00,UPI,Success,70062.65
727405,528234,2025-03-09 00:00:00,Credit Card,Success,2188.96
727406,559816,2026-07-15 00:00:00,Credit Card,Success,77926.53
727407,517211,2025-12-21 00:00:00,UPI,Success,20849.31
727408,524220,2026-02-16 00:00:00,COD,Success,57486.43
727409,589616,2025-02-22 00:00:00,Credit Card,Success,60057.4
727410,554582,2025-12-07 00:00:00,COD,Success,21974.94
727411,530279,2026-03-31 00:00:00,Net Banking,Success,79061.9
727412,595273,2025-11-07 00:00:00,Credit Card,Pending,40435.08
727413,552005,2025-04-21 00:00:00,Credit Card,Failed,28711.11
727414,524293,2026-03-12 00:00:00,Credit Card,Success,52244.56
727415,546697,2025-08-09 00:00:00,UPI,Success,75454.6
727416,540736,2026-07-29 00:00:00,UPI,Success,19551.84
727417,513881,2025-03-14 00:00:00,Debit Card,Success,15913.67
727418,581413,2025-09-21 00:00:00,Debit Card,Success,72694.02
727419,548380,2025-05-13 00:00:00,UPI,Success,71764.52
727420,542277,2025-04-20 00:00:00,Debit Card,Success,9215.0
727421,545850,2026-02-19 00:00:00,Debit Card,Success,53523.3
727422,555021,2025-04-25 00:00:00,Credit Card,Success,10453.64
727423,558477,2025-09-05 00:00:00,Credit Card,Success,44502.89
727424,525677,2026-03-09 00:00:00,Debit Card,Success,4227.83
727425,546916,2026-05-05 00:00:00,Cash on Delivery,Success,36500.0
727426,509117,2025-12-17 00:00:00,UPI,Pending,57209.61
727427,571349,2026-01-18 00:00:00,COD,Success,49380.23
727428,518764,2026-04-08 00:00:00,Credit Card,Success,7364.54
727429,536387,2026-05-19 00:00:00,Debit Card,Success,16221.22
727430,577994,2026-07-23 00:00:00,upi,Failed,58014.24
727431,545168,2026-01-03 00:00:00,UPI,Success,3695.2
727432,505354,2026-06-30 00:00:00,Net Banking,Success,48461.59
727433,596160,2026-05-31 00:00:00,UPI,Success,72501.62
727434,535084,2025-09-20 00:00:00,Credit Card,Pending,1287.55
727435,599328,2025-10-23 00:00:00,Debit Card,Success,60008.19
727436,506508,2025-08-30 00:00:00,UPI,Pending,67338.01
727437,527598,2025-06-25 00:00:00,UPI,Success,16763.9
727438,582486,2026-04-17 00:00:00,UPI,Failed,37637.32
727439,549231,2025-03-27 00:00:00,Debit Card,Success,6677.25
727440,514475,2026-02-26 00:00:00,Cash on Delivery,Success,58620.67
727441,533075,2026-02-20 00:00:00,UPI,Success,1652.36
727442,516606,2026-01-12 00:00:00,Net Banking,Success,16774.16
727443,586152,2026-01-17 00:00:00,UPI,Success,54138.48
727444,590733,2026-06-06 00:00:00,upi,Refunded,2812.27
727445,537057,2026-08-15 00:00:00,Credit Card,Success,13759.87
727446,506188,2026-01-04 00:00:00,Credit Card,Failed,17818.7
727447,571860,2026-08-11 00:00:00,upi,Success,34050.73
727448,550699,2026-07-07 00:00:00,Net Banking,Success,36792.78
727449,521389,2026-08-13 00:00:00,Credit Card,Success,47499.26
727450,560875,2026-06-11 00:00:00,Credit Card,Failed,27294.88
727451,585248,2025-11-30 00:00:00,UPI,Failed,30349.18
727452,584791,2026-03-27 00:00:00,Debit Card,Refunded,34426.98
727453,527828,2026-04-05 00:00:00,Wallet,Success,51893.49
727454,505917,2025-05-28 00:00:00,Debit Card,Failed,55791.47
727455,508246,2025-02-15 00:00:00,,Success,54293.15
727456,561580,2025-07-13 00:00:00,Credit Card,Success,75391.16
727457,587027,2026-08-25 00:00:00,upi,Refunded,54301.63
727458,598059,2025-03-10 00:00:00,Credit Card,Success,78429.45
727459,582896,2025-01-01 00:00:00,UPI,Failed,11896.08
727460,560963,2025-11-03 00:00:00,UPI,Refunded,79473.78
727461,547234,2026-08-05 00:00:00,Credit Card,Success,77053.93
727462,594454,2026-04-02 00:00:00,UPI,Success,54667.52
727463,540970,2026-02-28 00:00:00,UPI,Success,42383.03
727464,549176,2026-08-17 00:00:00,Wallet,Success,56997.39
727465,566373,2025-05-19 00:00:00,Credit Card,Success,10825.65
727466,586619,2025-07-08 00:00:00,Debit Card,Success,12415.47
727467,519886,2026-01-05 00:00:00,Debit Card,Failed,52123.22
727468,517444,2025-07-25 00:00:00,Credit Card,Success,1907.26
727469,584506,2026-08-12 00:00:00,,Refunded,15689.29
727470,595315,2026-01-24 00:00:00,COD,success,21432.61
727471,546752,2026-01-18 00:00:00,Credit Card,Failed,17929.26
727472,590345,2025-12-15 00:00:00,Debit Card,Success,51248.05
727473,509586,2025-05-10 00:00:00,Cash on Delivery,Success,21147.14
727474,561363,2026-08-10 00:00:00,COD,Success,20701.94
727475,570046,2026-06-23 00:00:00,UPI,Success,7104.08
727476,530929,2025-07-23 00:00:00,UPI,Failed,73559.48
727477,567846,2025-03-09 00:00:00,Net Banking,Refunded,1859.47
727478,589038,2026-07-27 00:00:00,upi,Success,19478.77
727479,598999,2025-03-08 00:00:00,Credit Card,Success,65070.49
727480,529617,2026-04-04 00:00:00,Wallet,Success,30386.53
727481,535211,2026-01-08 00:00:00,Net Banking,Success,61387.07
727482,589300,2026-07-09 00:00:00,Credit Card,Success,16218.21
727483,503332,2026-07-08 00:00:00,Credit Card,Success,75282.24
727484,511785,2026-01-08 00:00:00,UPI,Success,43645.43
727485,545824,2025-08-23 00:00:00,UPI,Refunded,39007.62
727486,500243,2025-01-29 00:00:00,UPI,Success,46542.42
727487,530237,2026-05-24 00:00:00,COD,Success,4130.96
727488,531180,2025-05-25 00:00:00,Net Banking,Pending,59917.97
727489,540221,2025-07-15 00:00:00,UPI,Success,40555.67
727490,585802,2026-06-24 00:00:00,Credit Card,Success,13596.33
727491,568302,2025-09-28 00:00:00,UPI,Refunded,23840.33
727492,569435,2026-07-01 00:00:00,Credit Card,Success,20884.52
727493,584523,2026-06-21 00:00:00,Wallet,Success,35569.76
727494,561045,2025-09-23 00:00:00,Credit Card,Pending,2830.93
727495,568777,2025-08-18 00:00:00,Net Banking,Success,24134.19
727496,535869,2025-03-07 00:00:00,COD,Success,78263.7
727497,574938,2026-04-13 00:00:00,Net Banking,Pending,56361.78
727498,578446,2026-07-30 00:00:00,,Success,4101.86
727499,569737,2026-02-25 00:00:00,Debit Card,Success,20538.74
727500,548798,2025-10-22 00:00:00,Credit Card,Refunded,66342.75
727501,570491,2025-07-04 00:00:00,Debit Card,,54186.86
727502,570397,2026-06-14 00:00:00,UPI,Success,70425.87
727503,550695,2026-02-21 00:00:00,upi,Success,66661.31
727504,535693,2025-07-07 00:00:00,UPI,success,55246.99
727505,512030,2025-01-16 00:00:00,COD,Success,41303.58
727506,534042,2025-06-19 00:00:00,COD,Success,14005.14
727507,516735,2026-02-03 00:00:00,UPI,Failed,32488.76
727508,589558,2025-01-26 00:00:00,COD,Success,72746.5
727509,502346,2025-02-25 00:00:00,COD,Success,10922.13
727510,549398,2026-07-03 00:00:00,Wallet,Success,31949.76
727511,536237,2025-07-11 00:00:00,Credit Card,Success,31699.88
727512,516160,2025-10-09 00:00:00,Debit Card,Success,76490.06
727513,586317,2026-07-12 00:00:00,Net Banking,Success,49802.75
727514,525185,2025-12-15 00:00:00,UPI,Refunded,
727515,544109,2025-04-17 00:00:00,Debit Card,Failed,50815.88
727516,552143,2025-03-16 00:00:00,UPI,Success,74674.7
727517,592716,2026-02-24 00:00:00,Debit Card,Success,51440.01
727518,563646,2025-06-20 00:00:00,Wallet,Success,13909.5
727519,522215,2025-06-20 00:00:00,UPI,Success,34902.15
727520,515719,2025-03-21 00:00:00,Net Banking,Success,48008.21
727521,543869,2025-05-20 00:00:00,COD,Success,41866.71
727522,570422,2025-04-23 00:00:00,Net Banking,Success,18021.54
727523,543686,2026-04-23 00:00:00,UPI,Success,33193.48
727524,564582,2026-05-01 00:00:00,Cash on Delivery,Success,32752.73
727525,535083,2025-03-24 00:00:00,Wallet,Success,76794.76
727526,506605,2025-04-07 00:00:00,UPI,Success,34033.82
727527,582370,2025-04-23 00:00:00,COD,Success,1506.17
727528,532052,2025-03-08 00:00:00,Credit Card,Success,71846.58
727529,599295,2025-05-25 00:00:00,UPI,Success,40819.67
727530,535459,2025-11-30 00:00:00,COD,Success,26583.39
727531,548749,2025-08-05 00:00:00,Debit Card,Refunded,66805.24
727532,533463,2025-04-17 00:00:00,UPI,Success,48740.73
727533,528502,2025-11-28 00:00:00,Wallet,Success,24947.68
727534,542606,2025-10-05 00:00:00,Credit Card,Success,51557.91
727535,505104,2025-04-24 00:00:00,COD,Success,76449.09
727536,554723,2026-06-20 00:00:00,UPI,Success,30888.78
727537,544876,2026-07-30 00:00:00,COD,Success,12729.47
727538,562507,2025-01-22 00:00:00,Credit Card,Success,71691.14
727539,534505,2025-06-26 00:00:00,Credit Card,Refunded,757.2
727540,503094,2026-04-10 00:00:00,COD,Success,78452.38
727541,593989,2026-01-26 00:00:00,Net Banking,Success,50728.66
727542,510673,2025-07-13 00:00:00,upi,Success,19592.5
727543,583821,2025-08-05 00:00:00,upi,Success,19760.83
727544,567782,2025-01-01 00:00:00,Credit Card,Success,54912.76
727545,562286,2026-05-28 00:00:00,UPI,,3136.29
727546,506441,2025-08-02 00:00:00,Debit Card,Success,3331.02
727547,541072,2026-02-28 00:00:00,COD,Success,27090.41
727548,572582,2026-04-10 00:00:00,UPI,Success,79396.66
727549,531417,2026-07-12 00:00:00,COD,Success,34719.55
727550,587694,2025-09-12 00:00:00,upi,Success,71409.02
727551,505670,2025-02-26 00:00:00,UPI,Success,7147.84
727552,566628,2026-07-12 00:00:00,COD,Failed,2992.8
727553,530922,2026-02-08 00:00:00,,Success,24562.89
727554,587402,2026-08-16 00:00:00,COD,Pending,12970.34
727555,514358,2025-11-19 00:00:00,COD,Success,14954.23
727556,525192,2025-04-14 00:00:00,,success,72978.23
727557,549069,2026-04-17 00:00:00,Wallet,Success,75380.74
727558,578757,2026-09-05 00:00:00,Debit Card,Pending,46203.99
727559,584044,2025-07-13 00:00:00,Credit Card,Success,2852.45
727560,527317,2026-08-19 00:00:00,UPI,,39909.29
727561,598829,2026-06-27 00:00:00,UPI,Success,59356.1
727562,573270,2025-03-28 00:00:00,COD,Success,241.63
727563,551963,2025-04-17 00:00:00,UPI,Success,68884.96
727564,526946,2026-06-11 00:00:00,Debit Card,Failed,47893.93
727565,528661,2025-02-17 00:00:00,COD,Success,51809.69
727566,547427,2026-07-28 00:00:00,upi,Success,36677.69
727567,508494,2025-10-10 00:00:00,UPI,Failed,66163.77
727568,518919,2025-05-09 00:00:00,Debit Card,Refunded,68135.69
727569,539418,2025-08-06 00:00:00,Credit Card,Refunded,54599.59
727570,586899,2025-12-13 00:00:00,UPI,Failed,52725.01
727571,556067,2025-06-23 00:00:00,Credit Card,Success,31012.56
727572,588169,2025-04-19 00:00:00,UPI,Pending,65405.13
727573,552714,2026-02-07 00:00:00,Net Banking,Success,60725.03
727574,519748,2025-08-01 00:00:00,Debit Card,Refunded,290.83
727575,568573,2025-06-15 00:00:00,Wallet,Pending,13110.78
727576,547359,2025-07-17 00:00:00,upi,,71169.78
727577,566165,2025-10-26 00:00:00,Debit Card,Success,38370.62
727578,561634,2025-08-28 00:00:00,Debit Card,Success,47443.66
727579,530744,2026-02-04 00:00:00,UPI,Success,29923.39
727580,587202,2025-07-10 00:00:00,upi,Success,36834.78
727581,586909,2026-08-17 00:00:00,Debit Card,Success,65472.34
727582,587031,2026-07-06 00:00:00,Wallet,Failed,46629.85
727583,573249,2025-02-15 00:00:00,upi,Pending,27102.49
727584,520467,2025-11-26 00:00:00,Debit Card,Pending,47823.88
727585,568878,2025-10-11 00:00:00,Credit Card,,71279.13
727586,506660,2026-04-29 00:00:00,Cash on Delivery,Success,76103.78
727587,591199,2025-01-05 00:00:00,UPI,Success,71946.16
727588,537577,2026-08-15 00:00:00,UPI,Success,4554.62
727589,592769,2025-07-04 00:00:00,Credit Card,Pending,333.23
727590,563262,2025-05-11 00:00:00,Credit Card,Pending,28443.55
727591,565649,2025-12-20 00:00:00,Credit Card,Success,21661.69
727592,532314,2025-01-04 00:00:00,COD,Success,13821.99
727593,531711,2026-05-22 00:00:00,Wallet,Success,53760.69
727594,519952,2025-09-02 00:00:00,Debit Card,Success,44323.68
727595,566348,2026-02-20 00:00:00,Debit Card,Success,2774.52
727596,549327,2026-07-23 00:00:00,Debit Card,Success,3138.87
727597,572098,2025-10-30 00:00:00,Debit Card,Success,6355.97
727598,533203,2025-11-12 00:00:00,Cash on Delivery,Success,46356.84
727599,550582,2025-04-25 00:00:00,UPI,Success,55318.59
727600,530314,2025-04-25 00:00:00,Net Banking,Success,46851.7
727601,557656,2026-05-21 00:00:00,Debit Card,Refunded,67009.06
727602,556716,2026-07-17 00:00:00,COD,Success,51032.95
727603,559543,2025-01-04 00:00:00,Debit Card,Refunded,61472.15
727604,506529,2025-02-03 00:00:00,Credit Card,Failed,16687.06
727605,588018,2025-12-12 00:00:00,UPI,Success,195.24
727606,555386,2025-05-24 00:00:00,UPI,Success,71721.84
727607,523356,2025-05-31 00:00:00,UPI,Success,12696.27
727608,514199,2025-02-26 00:00:00,Debit Card,Success,23801.03
727609,597673,2025-11-30 00:00:00,,Pending,48613.52
727610,510798,2025-09-01 00:00:00,Debit Card,Refunded,4382.52
727611,591521,2026-02-22 00:00:00,Credit Card,Pending,39191.06
727612,556584,2026-01-13 00:00:00,Credit Card,Success,41681.37
727613,581844,2026-01-26 00:00:00,UPI,Success,23455.78
727614,523869,2026-08-01 00:00:00,UPI,Success,44379.48
727615,510356,2025-07-31 00:00:00,Debit Card,Pending,44736.8
727616,561300,2025-12-23 00:00:00,Credit Card,Refunded,39709.02
727617,562339,2025-08-22 00:00:00,Debit Card,Success,47749.91
727618,586270,2025-01-20 00:00:00,Debit Card,Success,52690.86
727619,502927,2026-06-30 00:00:00,Debit Card,Success,35927.61
727620,534658,2025-07-09 00:00:00,COD,Success,78395.58
727621,558699,2026-07-29 00:00:00,Debit Card,Pending,13778.98
727622,546507,2025-09-12 00:00:00,upi,Pending,64245.85
727623,567739,2025-09-29 00:00:00,UPI,Pending,12306.35
727624,555509,2025-03-20 00:00:00,Credit Card,Success,41496.69
727625,506321,2025-08-23 00:00:00,Net Banking,Success,66844.54
727626,552771,2026-06-26 00:00:00,UPI,Success,27068.19
727627,508768,2025-02-26 00:00:00,UPI,Success,609.22
727628,536282,2026-08-16 00:00:00,Wallet,Success,11405.62
727629,571010,2025-11-20 00:00:00,UPI,Success,59132.59
727630,505655,2025-04-03 00:00:00,Net Banking,Success,25882.87
727631,588791,2025-11-24 00:00:00,UPI,Refunded,19846.63
727632,574824,2026-02-19 00:00:00,UPI,Refunded,57288.74
727633,538577,2026-08-25 00:00:00,UPI,Success,45610.7
727634,558286,2026-08-01 00:00:00,UPI,Failed,74296.19
727635,530628,2026-07-06 00:00:00,UPI,Success,56253.89
727636,510687,2026-02-16 00:00:00,UPI,Refunded,31904.18
727637,586950,2025-02-14 00:00:00,Credit Card,Success,36586.53
727638,597720,2025-05-30 00:00:00,COD,Success,35662.2
727639,524468,2025-08-13 00:00:00,Credit Card,Pending,1584.15
727640,528174,2025-07-19 00:00:00,Credit Card,success,54304.5
727641,517496,2025-02-13 00:00:00,UPI,Success,1329.9
727642,557628,2025-02-05 00:00:00,Debit Card,Success,26578.81
727643,565558,2026-01-26 00:00:00,Debit Card,Success,40260.43
727644,562568,2025-11-06 00:00:00,UPI,Success,4873.02
727645,536822,2026-07-06 00:00:00,UPI,Success,53091.9
727646,508193,2026-07-04 00:00:00,Credit Card,,79580.9
727647,511766,2025-01-29 00:00:00,UPI,Refunded,2763.81
727648,536506,2025-11-10 00:00:00,UPI,Success,50530.42
727649,548913,2025-05-08 00:00:00,upi,Refunded,25983.89
727650,568368,2026-06-17 00:00:00,Cash on Delivery,Success,44912.74
727651,505987,2025-01-29 00:00:00,Net Banking,Success,43723.43
727652,546152,2025-06-21 00:00:00,Debit Card,Success,79132.48
727653,512300,2025-01-12 00:00:00,Net Banking,Success,22355.66
727654,556974,2026-09-04 00:00:00,Wallet,Success,52411.1
727655,525069,2025-07-19 00:00:00,Debit Card,Failed,15806.37
727656,531390,2026-03-16 00:00:00,Net Banking,Success,67925.64
727657,551692,2025-07-03 00:00:00,Debit Card,Refunded,45417.98
727658,528733,2026-05-26 00:00:00,Wallet,Success,20318.23
727659,515188,2025-01-14 00:00:00,Credit Card,Failed,64571.01
727660,506468,2026-05-27 00:00:00,Credit Card,Success,27423.64
727661,562569,2025-08-26 00:00:00,Credit Card,Success,25262.66
727662,579913,2025-11-10 00:00:00,UPI,Success,68512.22
727663,589144,2025-12-28 00:00:00,Net Banking,Success,7817.35
727664,559275,2025-01-03 00:00:00,COD,Pending,17955.55
727665,510854,2025-11-25 00:00:00,Cash on Delivery,Failed,62783.12
727666,571238,2025-04-20 00:00:00,UPI,Refunded,22282.62
727667,504946,2026-04-03 00:00:00,UPI,Success,23532.56
727668,510420,2025-12-24 00:00:00,Net Banking,Success,76018.82
727669,541942,2026-07-06 00:00:00,Debit Card,,50633.38
727670,545547,2025-09-29 00:00:00,COD,Success,64773.93
727671,593172,2026-07-20 00:00:00,UPI,Pending,35420.2
727672,567864,2026-03-20 00:00:00,UPI,Success,53302.34
727673,511343,2025-08-25 00:00:00,UPI,Success,61288.19
727674,567521,2025-10-12 00:00:00,upi,Success,63711.08
727675,590807,2025-04-17 00:00:00,Cash on Delivery,Success,22002.58
727676,555725,2026-07-28 00:00:00,UPI,Refunded,56498.77
727677,520902,2026-01-11 00:00:00,Debit Card,Success,65218.18
727678,579801,2025-05-01 00:00:00,Debit Card,Refunded,59930.32
727679,556082,2025-11-18 00:00:00,UPI,,9575.63
727680,520455,2025-11-15 00:00:00,Debit Card,Success,28180.29
727681,543902,2025-03-11 00:00:00,UPI,Success,76883.98
727682,580769,2025-03-22 00:00:00,Wallet,Success,77988.27
727683,534296,2025-08-29 00:00:00,Debit Card,Refunded,11514.45
727684,557810,2025-10-27 00:00:00,Wallet,Success,2937.34
727685,517924,2026-02-25 00:00:00,Wallet,Success,79265.62
727686,544761,2026-07-21 00:00:00,UPI,Success,25870.5
727687,553933,2025-04-28 00:00:00,Credit Card,Success,2332.66
727688,594273,2025-12-04 00:00:00,COD,Success,49583.91
727689,514165,2026-05-24 00:00:00,COD,Success,31151.53
727690,554238,2025-03-03 00:00:00,Credit Card,Success,62796.41
727691,548668,2025-08-16 00:00:00,Credit Card,Success,11200.74
727692,535345,2026-02-25 00:00:00,COD,success,44768.73
727693,549426,2025-08-22 00:00:00,COD,Success,18844.75
727694,579779,2025-01-15 00:00:00,UPI,Success,75202.87
