order_item_id,order_id,product_id,quantity
905586,503595,1007,2
905587,503596,1779,3
905588,503596,1276,1
905589,503597,1981,1
905590,503597,1247,1
905591,503598,1394,3
905592,503598,1618,5
905593,503599,1061,3
905594,503599,1915,1
905595,503600,1122,1
905596,503600,1259,1
905597,503601,1077,2
905598,503601,1598,1
905599,503602,1991,2
905600,503602,1750,1
905601,503602,1465,1
905602,503603,1934,2
905603,503604,1516,1
905604,503605,1897,1
905605,503606,1094,1
905606,503607,1239,2
905607,503608,1049,1
905608,503608,1135,2
905609,503608,1558,1
905610,503609,1578,1
905611,503609,1594,3
905612,503609,1952,1
905613,503610,1759,2
905614,503611,1356,4
905615,503612,1299,5
905616,503612,1634,1
905617,503613,1257,2
905618,503613,1291,1
905619,503614,1642,2
905620,503615,1024,3
905621,503615,1633,1
905622,503616,1142,1
905623,503617,1021,1
905624,503618,1853,4
905625,503619,1312,2
905626,503619,1746,2
905627,503619,1947,2
905628,503620,1520,1
905629,503621,1970,4
905630,503621,1184,2
905631,503621,1122,2
905632,503622,1507,1
905633,503622,1233,1
905634,503623,1082,2
905635,503623,1653,3
905636,503624,1896,2
905637,503625,1152,2
905638,503625,1374,2
905639,503626,1578,2
905640,503626,1776,1
905641,503627,1390,2
905642,503628,1929,1
905643,503628,1858,1
905644,503628,1362,2
905645,503629,1537,2
905646,503629,1630,1
905647,503630,1385,1
905648,503631,1321,1
905649,503631,1265,4
905650,503631,1821,2
905651,503632,1919,1
905652,503632,1183,2
905653,503633,1904,2
905654,503633,1508,3
905655,503634,1861,2
905656,503635,1902,5
905657,503635,1016,1
905658,503636,1572,4
905659,503637,1867,1
905660,503637,1216,1
905661,503638,1834,4
905662,503638,1245,1
905663,503639,1100,1
905664,503640,1525,3
905665,503640,1011,1
905666,503641,1712,1
905667,503641,1953,4
905668,503641,1249,1
905669,503642,1595,2
905670,503642,1252,1
905671,503643,1565,1
905672,503643,1031,5
905673,503644,1095,2
905674,503644,1172,1
905675,503644,1831,1
905676,503645,1696,1
905677,503645,1783,3
905678,503645,1058,1
905679,503646,1343,1
905680,503646,1209,1
905681,503646,1303,2
905682,503647,1505,1
905683,503647,1473,1
905684,503647,1842,2
905685,503648,1349,2
905686,503649,1737,5
905687,503649,1181,1
905688,503650,1758,2
905689,503650,1307,1
905690,503651,1498,2
905691,503652,1395,1
905692,503652,1219,1
905693,503653,1108,1
905694,503654,1575,1
905695,503655,1425,2
905696,503655,1060,1
905697,503656,1614,1
905698,503656,1297,1
905699,503657,1099,2
905700,503658,1083,2
905701,503659,1137,3
905702,503660,1710,3
905703,503661,1911,1
905704,503662,1995,2
905705,503662,1497,3
905706,503663,1734,3
905707,503663,1714,1
905708,503664,999999,1
905709,503665,1996,2
905710,503665,1748,1
905711,503666,1999,2
905712,503667,1040,2
905713,503668,1150,2
905714,503668,1496,1
905715,503669,1121,1
905716,503669,1075,5
905717,503670,1847,2
905718,503670,1968,2
905719,503671,1635,2
905720,503672,1583,1
905721,503673,1483,1
905722,503673,1724,1
905723,503674,1859,2
905724,503674,1906,2
905725,503674,1403,3
905726,503675,1420,1
905727,503675,1402,1
905728,503676,1658,2
905729,503676,1266,1
905730,503676,1278,2
905731,503677,1606,1
905732,503678,1067,2
905733,503679,1148,1
905734,503679,1967,1
905735,503680,1213,1
905736,503681,1943,2
905737,503682,1959,1
905738,503682,1577,3
905739,503683,1714,2
905740,503683,1174,1
905741,503684,1492,1
905742,503685,1696,1
905743,503685,1203,4
905744,503685,1612,1
905745,503686,1272,1
905746,503686,1940,3
905747,503686,1486,1
905748,503687,1145,3
905749,503688,1411,4
905750,503689,1293,1
905751,503690,1838,2
905752,503691,1670,4
905753,503691,1612,2
905754,503692,1132,5
905755,503693,1098,1
905756,503694,1058,1
905757,503695,1536,3
905758,503696,1606,3
905759,503696,1366,2
905760,503697,1024,1
905761,503698,1142,1
905762,503699,1911,1
905763,503699,1113,1
905764,503700,1017,1
905765,503701,1315,2
905766,503701,1465,1
905767,503701,1310,1
905768,503702,1135,3
905769,503702,1031,10
905770,503702,1595,3
905771,503703,1921,1
905772,503704,1230,2
905773,503705,1022,3
905774,503706,1432,1
905775,503707,1859,2
905776,503708,1879,3
905777,503708,1406,1
905778,503709,1925,1
905779,503710,1963,3
905780,503710,1354,2
905781,503710,1927,1
905782,503711,1410,4
905783,503712,1782,3
905784,503712,1615,1
905785,503712,1860,5
905786,503713,1635,1
905787,503714,1728,2
905788,503714,1234,1
905789,503715,1021,3
905790,503716,1548,2
905791,503717,1392,3
905792,503718,1457,1
905793,503719,1750,2
905794,503719,1589,1
905795,503719,1384,2
905796,503720,1742,4
905797,503721,1594,2
905798,503722,1370,2
905799,503723,1521,2
905800,503723,1640,2
905801,503723,1493,3
905802,503724,1166,0
905803,503724,1702,2
905804,503725,1259,4
905805,503726,1313,1
905806,503727,1213,4
905807,503728,1289,2
905808,503729,1102,2
905809,503729,1821,3
905810,503729,1629,3
905811,503730,1113,1
905812,503731,1625,2
905813,503732,1109,2
905814,503732,1688,3
905815,503733,1422,2
905816,503734,1494,5
905817,503734,1833,1
905818,503734,1198,1
905819,503735,1160,1
905820,503735,1870,2
905821,503736,1590,1
905822,503737,1263,5
905823,503737,1012,3
905824,503738,1516,1
905825,503739,1571,1
905826,503739,1301,1
905827,503740,1158,3
905828,503741,1832,4
905829,503741,1894,2
905830,503742,1621,10
905831,503742,1601,1
905832,503743,1436,1
905833,503743,1945,3
905834,503743,1095,2
905835,503744,1664,3
905836,503744,1328,3
905837,503745,1830,3
905838,503746,1781,1
905839,503746,1544,1
905840,503747,1579,1
905841,503747,1131,1
905842,503748,1363,2
905843,503749,1798,1
905844,503750,1751,1
905845,503750,1624,3
905846,503751,1862,4
905847,503751,1571,2
905848,503751,1226,1
905849,503752,1872,1
905850,503752,1915,2
905851,503753,1498,1
905852,503754,1539,2
905853,503754,1674,3
905854,503755,1417,2
905855,503755,1728,3
905856,503756,1037,2
905857,503756,1779,3
905858,503757,1398,5
905859,503758,1076,1
905860,503758,1237,4
905861,503759,1074,1
905862,503760,1568,1
905863,503760,1452,1
905864,503760,1663,3
905865,503761,1463,2
905866,503761,1392,4
905867,503762,1502,4
905868,503763,1357,2
905869,503763,1468,2
905870,503764,1666,4
905871,503765,1564,2
905872,503766,1933,1
905873,503767,1925,1
905874,503767,1949,1
905875,503768,1393,1
905876,503768,1326,10
905877,503769,1975,3
905878,503770,1881,4
905879,503771,1776,1
905880,503771,1891,1
905881,503772,1147,2
905882,503773,1754,1
905883,503774,1456,2
905884,503774,1931,1
905885,503775,1909,2
905886,503776,1841,1
905887,503776,1537,4
905888,503777,1453,2
905889,503777,1611,3
905890,503778,1564,10
905891,503779,1107,2
905892,503779,1866,1
905893,503780,1342,1
905894,503781,1536,3
905895,503781,1803,2
905896,503782,1505,1
905897,503782,1930,2
905898,503782,1515,1
905899,503783,1753,2
905900,503784,1887,1
905901,503784,1071,1
905902,503785,1650,1
905903,503786,1068,2
905904,503786,1295,2
905905,503787,1039,2
905906,503788,1310,5
905907,503789,1898,5
905908,503789,1727,1
905909,503790,1412,1
905910,503790,1758,1
905911,503791,1453,1
905912,503792,1171,3
905913,503792,1798,3
905914,503793,1192,1
905915,503793,1885,3
905916,503793,1471,2
905917,503794,1514,1
905918,503795,1440,2
905919,503795,1324,2
905920,503796,1556,5
905921,503796,1005,1
905922,503797,1795,1
905923,503797,1677,2
905924,503798,1904,1
905925,503799,1513,1
905926,503800,1911,2
905927,503801,1328,3
905928,503802,1289,2
905929,503803,1475,2
905930,503803,1167,2
905931,503804,1918,5
905932,503805,1820,3
905933,503806,1457,2
905934,503807,1490,1
905935,503807,1729,1
905936,503808,1328,1
905937,503808,1996,2
905938,503809,1797,2
905939,503810,1326,1
905940,503811,1179,4
905941,503811,1647,1
905942,503812,1482,2
905943,503813,1202,2
905944,503814,1248,1
905945,503815,1472,1
905946,503816,1528,1
905947,503816,1067,2
905948,503816,1326,1
905949,503817,1984,3
905950,503818,1278,1
905951,503818,1542,2
905952,503819,1006,3
905953,503820,1750,4
905954,503820,1598,1
905955,503821,1209,1
905956,503821,1784,1
905957,503822,1188,3
905958,503823,1894,1
905959,503824,1834,4
905960,503824,1566,5
905961,503825,1231,4
905962,503826,1754,4
905963,503826,1391,1
905964,503827,1672,1
905965,503828,1205,1
905966,503829,1578,5
905967,503830,1852,5
905968,503831,1970,4
905969,503831,1533,2
905970,503831,1818,3
905971,503832,1986,10
905972,503833,1040,1
905973,503833,1901,1
905974,503834,1605,3
905975,503834,1500,1
905976,503835,1557,4
905977,503836,1061,5
905978,503837,1011,1
905979,503838,1782,1
905980,503838,1425,2
905981,503839,1164,3
905982,503839,1747,3
905983,503840,1709,1
905984,503841,1644,1
905985,503841,1642,3
905986,503842,1160,2
905987,503843,1057,1
905988,503843,1736,1
905989,503844,1974,1
905990,503845,1647,1
905991,503846,1029,3
905992,503846,1869,1
905993,503847,1395,2
905994,503847,1266,3
905995,503847,1550,1
905996,503848,1797,4
905997,503848,1171,1
905998,503849,1524,3
905999,503850,1834,5
906000,503851,1633,1
906001,503851,1806,1
906002,503852,1331,3
906003,503852,1876,1
906004,503853,1539,2
906005,503854,1717,2
906006,503855,1902,1
906007,503856,1987,2
906008,503857,1527,1
906009,503858,1409,3
906010,503858,1288,2
906011,503859,1766,1
906012,503860,1849,2
906013,503861,1840,1
906014,503861,1186,5
906015,503861,1003,10
906016,503862,1499,2
906017,503863,1937,1
906018,503864,1637,1
906019,503865,1044,3
906020,503866,1641,1
906021,503867,1813,2
906022,503867,1742,3
906023,503868,1922,3
906024,503869,1609,3
906025,503870,1023,2
906026,503871,1826,2
906027,503871,1148,3
906028,503871,1758,1
906029,503872,1918,1
906030,503873,1087,2
906031,503873,1284,1
906032,503874,1949,1
906033,503875,1667,1
906034,503876,1813,2
906035,503877,1375,1
906036,503877,1335,3
906037,503877,1832,2
906038,503878,1292,1
906039,503879,1330,1
906040,503880,1409,3
906041,503880,1798,1
906042,503881,1992,3
906043,503881,1069,1
906044,503881,1572,1
906045,503882,1921,1
906046,503883,1782,4
906047,503883,1880,3
906048,503883,1955,1
906049,503884,1700,2
906050,503884,1502,2
906051,503885,1918,1
906052,503885,1615,1
906053,503886,1507,1
906054,503886,1310,1
906055,503886,1846,3
906056,503887,1292,2
906057,503888,1220,1
906058,503889,1287,3
906059,503890,1734,2
906060,503891,1230,2
906061,503892,1495,1
906062,503892,1674,2
906063,503893,1596,1
906064,503894,1654,2
906065,503894,1154,1
906066,503895,1011,3
906067,503896,1496,1
906068,503896,1201,2
906069,503896,1411,1
906070,503897,1723,2
906071,503898,1053,2
906072,503898,1519,2
906073,503898,1836,1
906074,503899,1389,1
906075,503900,1902,2
906076,503900,1573,1
906077,503901,1912,3
906078,503901,1946,1
906079,503902,1751,3
906080,503903,1786,1
906081,503903,1904,2
906082,503904,1933,10
906083,503904,1674,1
906084,503904,1215,10
906085,503905,1406,2
906086,503906,1400,2
906087,503907,1218,1
906088,503908,1079,2
906089,503909,1554,1
906090,503910,1545,2
906091,503910,1991,3
906092,503911,1857,1
906093,503912,1281,1
906094,503912,1947,1
906095,503913,1492,1
906096,503913,1762,1
906097,503914,1576,1
906098,503914,1624,1
906099,503915,1830,3
906100,503916,1188,1
906101,503916,1579,1
906102,503917,1318,1
906103,503918,1576,1
906104,503918,1757,3
906105,503919,1409,2
906106,503920,1159,4
906107,503920,1439,1
906108,503921,1313,1
906109,503922,1967,4
906110,503923,1348,2
906111,503923,1756,3
906112,503924,1953,2
906113,503925,1140,2
906114,503926,1069,2
906115,503927,1037,1
906116,503928,1289,1
906117,503929,1487,2
906118,503929,1228,1
906119,503930,1282,1
906120,503931,1959,1
906121,503932,1364,2
906122,503933,1541,10
906123,503933,1123,1
906124,503934,1091,1
906125,503934,1517,2
906126,503935,1172,1
906127,503936,1822,1
906128,503936,1543,3
906129,503936,1254,3
906130,503937,1704,2
906131,503938,1660,1
906132,503939,1401,3
906133,503940,1957,2
906134,503940,1795,3
906135,503941,1644,1
906136,503942,1722,10
906137,503942,1337,2
906138,503943,1277,1
906139,503944,1155,3
906140,503945,1328,1
906141,503945,1673,1
906142,503946,1009,1
906143,503946,1912,2
906144,503947,1729,2
906145,503948,1125,2
906146,503949,1146,3
906147,503950,1527,1
906148,503950,1175,1
906149,503951,1060,1
906150,503951,1341,1
906151,503952,1576,3
906152,503952,1205,2
906153,503953,1004,2
906154,503954,1776,1
906155,503954,1141,2
906156,503955,1012,1
906157,503955,1829,1
906158,503956,1160,1
906159,503956,1482,1
906160,503956,1417,2
906161,503957,1531,5
906162,503958,1246,4
906163,503959,1160,2
906164,503960,1320,2
906165,503961,1098,1
906166,503961,1113,2
906167,503962,1168,1
906168,503963,1859,2
906169,503964,1504,1
906170,503964,1119,1
906171,503964,1009,1
906172,503965,1412,2
906173,503965,1657,1
906174,503966,1725,1
906175,503967,1325,3
906176,503967,1578,2
906177,503968,1164,1
906178,503969,1408,1
906179,503969,1963,1
906180,503970,1927,1
906181,503970,1446,5
906182,503970,1387,4
906183,503971,1280,2
906184,503971,1767,2
906185,503971,1830,1
906186,503972,1675,1
906187,503973,1233,1
906188,503973,1122,2
906189,503974,1773,2
906190,503974,1703,2
906191,503975,1865,2
906192,503976,1209,1
906193,503977,1937,3
906194,503977,1868,1
906195,503978,1206,4
906196,503979,1284,1
906197,503980,1141,1
906198,503980,1797,1
906199,503981,1680,3
906200,503981,1500,1
906201,503982,1697,3
906202,503983,1958,2
906203,503984,1285,1
906204,503984,1768,2
906205,503985,1697,1
906206,503985,1368,1
906207,503986,1158,1
906208,503986,1020,4
906209,503987,1306,4
906210,503988,1335,2
906211,503989,1941,1
906212,503990,2000,1
906213,503991,1808,2
906214,503991,1344,4
906215,503992,1005,1
906216,503992,1086,2
906217,503992,1346,3
906218,503993,1341,1
906219,503993,1668,0
906220,503993,1418,2
906221,503994,1407,3
906222,503995,1575,2
906223,503995,1684,5
906224,503996,1990,3
906225,503996,1271,1
906226,503996,1019,3
906227,503997,1351,5
906228,503998,1011,1
906229,503999,1407,1
906230,503999,1752,1
906231,504000,1962,1
906232,504000,1324,2
906233,504001,1058,1
906234,504001,1875,1
906235,504002,1815,3
906236,504002,1295,2
906237,504003,1784,2
906238,504003,1595,1
906239,504004,1649,1
906240,504005,1104,1
906241,504005,1880,2
906242,504006,1023,1
906243,504007,1085,4
906244,504007,1240,1
906245,504008,1731,2
906246,504008,1248,3
906247,504009,1853,2
906248,504009,1018,1
906249,504010,1012,1
906250,504010,1518,2
906251,504011,1818,1
906252,504011,1050,2
906253,504011,1993,1
906254,504012,1667,1
906255,504013,1467,1
906256,504014,1832,3
906257,504014,1543,1
906258,504015,1995,1
906259,504016,1954,3
906260,504017,1066,2
906261,504018,1437,2
906262,504019,1885,2
906263,504019,1186,1
906264,504020,1830,1
906265,504021,1458,3
906266,504021,1697,2
906267,504021,1984,0
906268,504022,1914,2
906269,504022,1085,1
906270,504023,1080,1
906271,504023,1980,1
906272,504024,1316,2
906273,504024,1610,1
906274,504025,1133,1
906275,504026,1746,1
906276,504026,1596,5
906277,504027,1765,3
906278,504028,1406,2
906279,504029,1957,2
906280,504030,1015,4
906281,504031,1324,1
906282,504032,999999,2
906283,504033,1786,1
906284,504034,1009,3
906285,504035,1577,2
906286,504035,1679,1
906287,504036,1862,3
906288,504036,1561,1
906289,504037,1467,1
906290,504037,1792,1
906291,504038,1248,1
906292,504038,1064,2
906293,504039,1392,10
906294,504039,1533,5
906295,504039,1139,3
906296,504040,1616,5
906297,504041,1597,2
906298,504041,1675,4
906299,504042,1626,2
906300,504043,1539,3
906301,504044,1365,3
906302,504045,1468,2
906303,504045,1900,1
906304,504046,1836,3
906305,504047,1079,3
906306,504048,1098,2
906307,504049,1287,2
906308,504050,1681,1
906309,504050,1860,4
906310,504050,1238,1
906311,504051,1281,4
906312,504052,1895,5
906313,504052,1483,1
906314,504052,1737,1
906315,504053,1126,2
906316,504054,1189,5
906317,504055,1735,4
906318,504055,1988,2
906319,504056,1160,2
906320,504057,1610,3
906321,504057,1943,3
906322,504058,1791,4
906323,504058,1737,3
906324,504059,1260,2
906325,504060,1610,1
906326,504060,1968,1
906327,504061,1146,1
906328,504061,1780,1
906329,504061,1059,2
906330,504062,1188,2
906331,504062,1091,1
906332,504062,1814,2
906333,504063,1567,2
906334,504064,1081,1
906335,504064,1590,1
906336,504064,1559,2
906337,504065,1831,1
906338,504066,1344,1
906339,504067,1412,1
906340,504068,1281,2
906341,504069,1744,2
906342,504069,1492,3
906343,504070,1162,1
906344,504071,1671,1
906345,504071,1233,2
906346,504072,1686,1
906347,504072,1333,2
906348,504073,1557,1
906349,504073,1383,1
906350,504074,1397,1
906351,504074,1533,2
906352,504075,1121,4
906353,504075,1703,1
906354,504076,1858,1
906355,504077,1598,1
906356,504077,1400,2
906357,504078,1011,4
906358,504079,1822,1
906359,504079,1364,1
906360,504080,1309,1
906361,504081,1738,3
906362,504082,1037,1
906363,504083,1473,1
906364,504083,1519,1
906365,504084,1146,1
906366,504085,1137,2
906367,504085,1968,3
906368,504086,1918,2
906369,504086,1249,2
906370,504087,1246,3
906371,504087,1756,3
906372,504088,1300,1
906373,504089,1529,3
906374,504089,1990,1
906375,504090,1715,2
906376,504090,1411,1
906377,504091,1698,4
906378,504092,1327,1
906379,504093,1646,1
906380,504093,1353,1
906381,504094,1116,2
906382,504094,1317,1
906383,504095,1759,1
906384,504096,1244,3
906385,504096,1160,1
906386,504097,1662,1
906387,504097,999999,4
906388,504097,1840,1
906389,504098,1445,1
906390,504098,1554,3
906391,504098,1493,1
906392,504099,1520,4
906393,504099,1002,2
906394,504100,1472,1
906395,504101,1435,1
906396,504102,1722,2
906397,504103,1285,3
906398,504104,1348,2
906399,504104,1590,5
906400,504105,1564,1
906401,504106,1455,1
906402,504107,1863,10
906403,504107,1061,1
906404,504108,1374,1
906405,504108,1184,2
906406,504108,1607,2
906407,504109,1289,1
906408,504109,1233,1
906409,504110,1578,2
906410,504111,1056,3
906411,504111,1265,10
906412,504112,1426,2
906413,504113,1727,2
906414,504114,1313,2
906415,504115,1544,1
906416,504116,1153,1
906417,504117,1566,3
906418,504118,1484,1
906419,504119,1058,1
906420,504120,1376,1
906421,504121,1631,2
906422,504122,1406,1
906423,504122,1271,1
906424,504122,1395,1
906425,504123,1654,2
906426,504124,1874,1
906427,504124,1075,3
906428,504125,1641,2
906429,504126,1595,4
906430,504127,1647,4
906431,504128,1473,1
906432,504129,1190,3
906433,504129,1908,1
906434,504130,1112,1
906435,504130,1150,4
906436,504131,1018,1
906437,504131,1662,2
906438,504132,1407,1
906439,504132,1208,1
906440,504133,1215,1
906441,504134,1759,1
906442,504134,1949,1
906443,504135,1912,1
906444,504135,1037,1
906445,504135,1814,1
906446,504136,1026,1
906447,504136,1792,1
906448,504136,1684,1
906449,504137,1172,2
906450,504138,1969,1
906451,504138,1584,4
906452,504139,1503,2
906453,504139,1602,1
906454,504139,1085,2
906455,504140,1406,3
906456,504141,1877,2
906457,504142,1540,2
